Date Saved,6/15/2018 10:53:44 AM
Spectral Data 755[nm],0.001043278142
Spectral Data 760[nm],0.000891276926
Spectral Data 765[nm],0.000718127820
Spectral Data 770[nm],0.001396980253
Spectral Data 775[nm],0.001441317610
Spectral Data 780[nm],0.000947568333

Spectral Data 380[nm],0.000000000000
Spectral Data 381[nm],0.000000000000
Spectral Data 382[nm],0.000000000000
Spectral Data 383[nm],0.000000000000
Spectral Data 384[nm],0.000000000000
Spectral Data 385[nm],0.000000000000
Spectral Data 386[nm],0.000000000000
Spectral Data 387[nm],0.000000000000
Spectral Data 388[nm],0.000000000000
Spectral Data 389[nm],0.000000000000
Spectral Data 390[nm],0.000000000000
Spectral Data 391[nm],0.000000000000
Spectral Data 392[nm],0.000000000000
Spectral Data 393[nm],0.000000000000
Spectral Data 394[nm],0.000000000000
Spectral Data 395[nm],0.000021528162
Spectral Data 396[nm],0.000140126300
Spectral Data 397[nm],0.000256898988
Spectral Data 398[nm],0.000372924784
Spectral Data 399[nm],0.000489333412
Spectral Data 400[nm],0.000606775691
Spectral Data 401[nm],0.000720780343
Spectral Data 402[nm],0.000823771872
Spectral Data 403[nm],0.000908131362
Spectral Data 404[nm],0.000967219123
Spectral Data 405[nm],0.001001568744
Spectral Data 406[nm],0.001014815993
Spectral Data 407[nm],0.001010605134
Spectral Data 408[nm],0.000992527581
Spectral Data 409[nm],0.000963913219
Spectral Data 410[nm],0.000928015041
Spectral Data 411[nm],0.000888086506
Spectral Data 412[nm],0.000847362273
Spectral Data 413[nm],0.000809014076
Spectral Data 414[nm],0.000776200905
Spectral Data 415[nm],0.000752080756
Spectral Data 416[nm],0.000739620067
Spectral Data 417[nm],0.000741332886
Spectral Data 418[nm],0.000759667950
Spectral Data 419[nm],0.000797052111
Spectral Data 420[nm],0.000854212441
Spectral Data 421[nm],0.000928994908
Spectral Data 422[nm],0.001018966432
Spectral Data 423[nm],0.001122101094
Spectral Data 424[nm],0.001247872366
Spectral Data 425[nm],0.001419852721
Spectral Data 426[nm],0.001662594033
Spectral Data 427[nm],0.001999495318
Spectral Data 428[nm],0.002433578018
Spectral Data 429[nm],0.002949962392
Spectral Data 430[nm],0.003533125389
Spectral Data 431[nm],0.004165625200
Spectral Data 432[nm],0.004807982594
Spectral Data 433[nm],0.005406624638
Spectral Data 434[nm],0.005907752085
Spectral Data 435[nm],0.006262481213
Spectral Data 436[nm],0.006453135982
Spectral Data 437[nm],0.006477280054
Spectral Data 438[nm],0.006332736462
Spectral Data 439[nm],0.006022927817
Spectral Data 440[nm],0.005583829712
Spectral Data 441[nm],0.005062965676
Spectral Data 442[nm],0.004507868551
Spectral Data 443[nm],0.003963468596
Spectral Data 444[nm],0.003462614492
Spectral Data 445[nm],0.003034645692
Spectral Data 446[nm],0.002708901418
Spectral Data 447[nm],0.002504171338
Spectral Data 448[nm],0.002399506979
Spectral Data 449[nm],0.002364603803
Spectral Data 450[nm],0.002369159367
Spectral Data 451[nm],0.002387966728
Spectral Data 452[nm],0.002411406953
Spectral Data 453[nm],0.002432833659
Spectral Data 454[nm],0.002445606049
Spectral Data 455[nm],0.002445708262
Spectral Data 456[nm],0.002435676986
Spectral Data 457[nm],0.002419056138
Spectral Data 458[nm],0.002399383346
Spectral Data 459[nm],0.002379168989
Spectral Data 460[nm],0.002358754631
Spectral Data 461[nm],0.002338206861
Spectral Data 462[nm],0.002317588776
Spectral Data 463[nm],0.002296661027
Spectral Data 464[nm],0.002274657367
Spectral Data 465[nm],0.002250758233
Spectral Data 466[nm],0.002224162454
Spectral Data 467[nm],0.002194955014
Spectral Data 468[nm],0.002164501231
Spectral Data 469[nm],0.002134266542
Spectral Data 470[nm],0.002105744556
Spectral Data 471[nm],0.002081357641
Spectral Data 472[nm],0.002064644592
Spectral Data 473[nm],0.002059209859
Spectral Data 474[nm],0.002068823902
Spectral Data 475[nm],0.002101071877
Spectral Data 476[nm],0.002167353407
Spectral Data 477[nm],0.002279234352
Spectral Data 478[nm],0.002447909908
Spectral Data 479[nm],0.002678320743
Spectral Data 480[nm],0.002970198635
Spectral Data 481[nm],0.003323115408
Spectral Data 482[nm],0.003735764651
Spectral Data 483[nm],0.004195562098
Spectral Data 484[nm],0.004682113416
Spectral Data 485[nm],0.005174866877
Spectral Data 486[nm],0.005652664229
Spectral Data 487[nm],0.006086188368
Spectral Data 488[nm],0.006441636477
Spectral Data 489[nm],0.006685227156
Spectral Data 490[nm],0.006787200458
Spectral Data 491[nm],0.006751507986
Spectral Data 492[nm],0.006598409731
Spectral Data 493[nm],0.006348246709
Spectral Data 494[nm],0.006021206733
Spectral Data 495[nm],0.005636478774
Spectral Data 496[nm],0.005212849472
Spectral Data 497[nm],0.004769106396
Spectral Data 498[nm],0.004323010799
Spectral Data 499[nm],0.003886944614
Spectral Data 500[nm],0.003471531440
Spectral Data 501[nm],0.003087393939
Spectral Data 502[nm],0.002743501449
Spectral Data 503[nm],0.002441799734
Spectral Data 504[nm],0.002182369586
Spectral Data 505[nm],0.001965292962
Spectral Data 506[nm],0.001789451810
Spectral Data 507[nm],0.001649600104
Spectral Data 508[nm],0.001539603458
Spectral Data 509[nm],0.001453328412
Spectral Data 510[nm],0.001385474810
Spectral Data 511[nm],0.001333077438
Spectral Data 512[nm],0.001293577487
Spectral Data 513[nm],0.001264416147
Spectral Data 514[nm],0.001243108301
Spectral Data 515[nm],0.001227337751
Spectral Data 516[nm],0.001214811928
Spectral Data 517[nm],0.001203240710
Spectral Data 518[nm],0.001190631534
Spectral Data 519[nm],0.001175553072
Spectral Data 520[nm],0.001156636747
Spectral Data 521[nm],0.001132567879
Spectral Data 522[nm],0.001106639626
Spectral Data 523[nm],0.001089415397
Spectral Data 524[nm],0.001092043589
Spectral Data 525[nm],0.001125606359
Spectral Data 526[nm],0.001197250793
Spectral Data 527[nm],0.001308832201
Spectral Data 528[nm],0.001461887150
Spectral Data 529[nm],0.001658862573
Spectral Data 530[nm],0.001927672303
Spectral Data 531[nm],0.002324498259
Spectral Data 532[nm],0.002906995360
Spectral Data 533[nm],0.003731722012
Spectral Data 534[nm],0.004833295010
Spectral Data 535[nm],0.006226043217
Spectral Data 536[nm],0.007923532277
Spectral Data 537[nm],0.009934390895
Spectral Data 538[nm],0.012193411589
Spectral Data 539[nm],0.014578545466
Spectral Data 540[nm],0.016966277733
Spectral Data 541[nm],0.019230203703
Spectral Data 542[nm],0.021210692823
Spectral Data 543[nm],0.022726869211
Spectral Data 544[nm],0.023597514257
Spectral Data 545[nm],0.023666802794
Spectral Data 546[nm],0.022994024679
Spectral Data 547[nm],0.021753789857
Spectral Data 548[nm],0.020122198388
Spectral Data 549[nm],0.018267229199
Spectral Data 550[nm],0.016296342015
Spectral Data 551[nm],0.014284657314
Spectral Data 552[nm],0.012306708843
Spectral Data 553[nm],0.010435026139
Spectral Data 554[nm],0.008717752993
Spectral Data 555[nm],0.007188984193
Spectral Data 556[nm],0.005882761441
Spectral Data 557[nm],0.004829057027
Spectral Data 558[nm],0.004010322038
Spectral Data 559[nm],0.003377727233
Spectral Data 560[nm],0.002881859429
Spectral Data 561[nm],0.002475434449
Spectral Data 562[nm],0.002140436787
Spectral Data 563[nm],0.001880860422
Spectral Data 564[nm],0.001701290021
Spectral Data 565[nm],0.001605576486
Spectral Data 566[nm],0.001585174003
Spectral Data 567[nm],0.001621211879
Spectral Data 568[nm],0.001694504637
Spectral Data 569[nm],0.001786794397
Spectral Data 570[nm],0.001900251838
Spectral Data 571[nm],0.002055913908
Spectral Data 572[nm],0.002275448525
Spectral Data 573[nm],0.002579916269
Spectral Data 574[nm],0.002974096686
Spectral Data 575[nm],0.003445606679
Spectral Data 576[nm],0.003981285729
Spectral Data 577[nm],0.004567919299
Spectral Data 578[nm],0.005190606229
Spectral Data 579[nm],0.005832474679
Spectral Data 580[nm],0.006476540584
Spectral Data 581[nm],0.007105713710
Spectral Data 582[nm],0.007694013882
Spectral Data 583[nm],0.008203750476
Spectral Data 584[nm],0.008596647531
Spectral Data 585[nm],0.008834954351
Spectral Data 586[nm],0.008908946998
Spectral Data 587[nm],0.008850463666
Spectral Data 588[nm],0.008694703691
Spectral Data 589[nm],0.008476740681
Spectral Data 590[nm],0.008220994845
Spectral Data 591[nm],0.007933794521
Spectral Data 592[nm],0.007619740441
Spectral Data 593[nm],0.007283420302
Spectral Data 594[nm],0.006923719309
Spectral Data 595[nm],0.006527908146
Spectral Data 596[nm],0.006081993692
Spectral Data 597[nm],0.005572323687
Spectral Data 598[nm],0.005036691204
Spectral Data 599[nm],0.004634896293
Spectral Data 600[nm],0.004546045326
Spectral Data 601[nm],0.004949147813
Spectral Data 602[nm],0.005954931956
Spectral Data 603[nm],0.007478022017
Spectral Data 604[nm],0.009397559799
Spectral Data 605[nm],0.011592661962
Spectral Data 606[nm],0.013939338736
Spectral Data 607[nm],0.016305804253
Spectral Data 608[nm],0.018557660282
Spectral Data 609[nm],0.020560506731
Spectral Data 610[nm],0.022181481123
Spectral Data 611[nm],0.023284791037
Spectral Data 612[nm],0.023736121133
Spectral Data 613[nm],0.023401185870
Spectral Data 614[nm],0.022201865911
Spectral Data 615[nm],0.020351238549
Spectral Data 616[nm],0.018158242106
Spectral Data 617[nm],0.015931926668
Spectral Data 618[nm],0.013948467560
Spectral Data 619[nm],0.012279924005
Spectral Data 620[nm],0.010918400250
Spectral Data 621[nm],0.009855748154
Spectral Data 622[nm],0.009078518488
Spectral Data 623[nm],0.008531632833
Spectral Data 624[nm],0.008140264079
Spectral Data 625[nm],0.007829460315
Spectral Data 626[nm],0.007528603077
Spectral Data 627[nm],0.007208300754
Spectral Data 628[nm],0.006862253882
Spectral Data 629[nm],0.006484434940
Spectral Data 630[nm],0.006069329567
Spectral Data 631[nm],0.005618437193
Spectral Data 632[nm],0.005137943197
Spectral Data 633[nm],0.004634096287
Spectral Data 634[nm],0.004115021788
Spectral Data 635[nm],0.003601563163
Spectral Data 636[nm],0.003124771407
Spectral Data 637[nm],0.002716531977
Spectral Data 638[nm],0.002406472806
Spectral Data 639[nm],0.002195741283
Spectral Data 640[nm],0.002066314919
Spectral Data 641[nm],0.001999835484
Spectral Data 642[nm],0.001978319138
Spectral Data 643[nm],0.001987653784
Spectral Data 644[nm],0.002016011858
Spectral Data 645[nm],0.002051594434
Spectral Data 646[nm],0.002083368367
Spectral Data 647[nm],0.002106964123
Spectral Data 648[nm],0.002121441765
Spectral Data 649[nm],0.002125890227
Spectral Data 650[nm],0.002119704150
Spectral Data 651[nm],0.002104527783
Spectral Data 652[nm],0.002083014697
Spectral Data 653[nm],0.002057824284
Spectral Data 654[nm],0.002031284617
Spectral Data 655[nm],0.002003612230
Spectral Data 656[nm],0.001974171959
Spectral Data 657[nm],0.001942325616
Spectral Data 658[nm],0.001907817903
Spectral Data 659[nm],0.001872531837
Spectral Data 660[nm],0.001839090488
Spectral Data 661[nm],0.001810117974
Spectral Data 662[nm],0.001787362620
Spectral Data 663[nm],0.001768378075
Spectral Data 664[nm],0.001749463030
Spectral Data 665[nm],0.001726915943
Spectral Data 666[nm],0.001698098960
Spectral Data 667[nm],0.001664954936
Spectral Data 668[nm],0.001630558399
Spectral Data 669[nm],0.001597983995
Spectral Data 670[nm],0.001569606131
Spectral Data 671[nm],0.001545049599
Spectral Data 672[nm],0.001523239189
Spectral Data 673[nm],0.001503100037
Spectral Data 674[nm],0.001484045293
Spectral Data 675[nm],0.001467927708
Spectral Data 676[nm],0.001457421575
Spectral Data 677[nm],0.001455203514
Spectral Data 678[nm],0.001463566325
Spectral Data 679[nm],0.001482223161
Spectral Data 680[nm],0.001509824768
Spectral Data 681[nm],0.001545018982
Spectral Data 682[nm],0.001586094964
Spectral Data 683[nm],0.001628223923
Spectral Data 684[nm],0.001664971467
Spectral Data 685[nm],0.001689889701
Spectral Data 686[nm],0.001696894760
Spectral Data 687[nm],0.001683808514
Spectral Data 688[nm],0.001650971244
Spectral Data 689[nm],0.001598774106
Spectral Data 690[nm],0.001528134453
Spectral Data 691[nm],0.001447760267
Spectral Data 692[nm],0.001372705679
Spectral Data 693[nm],0.001318238559
Spectral Data 694[nm],0.001299125608
Spectral Data 695[nm],0.001318608178
Spectral Data 696[nm],0.001368401805
Spectral Data 697[nm],0.001439721440
Spectral Data 698[nm],0.001523986459
Spectral Data 699[nm],0.001619714662
Spectral Data 700[nm],0.001734172693
Spectral Data 701[nm],0.001875166665
Spectral Data 702[nm],0.002050324110
Spectral Data 703[nm],0.002257029293
Spectral Data 704[nm],0.002477069385
Spectral Data 705[nm],0.002690923400
Spectral Data 706[nm],0.002878770931
Spectral Data 707[nm],0.003023902886
Spectral Data 708[nm],0.003117556684
Spectral Data 709[nm],0.003150743898
Spectral Data 710[nm],0.003114578314
Spectral Data 711[nm],0.003009528853
Spectral Data 712[nm],0.002852814971
Spectral Data 713[nm],0.002663389314
Spectral Data 714[nm],0.002460103715
Spectral Data 715[nm],0.002255942672
Spectral Data 716[nm],0.002054734156
Spectral Data 717[nm],0.001859495882
Spectral Data 718[nm],0.001673270133
Spectral Data 719[nm],0.001499489998
Spectral Data 720[nm],0.001342105679
Spectral Data 721[nm],0.001205136883
Spectral Data 722[nm],0.001092536142
Spectral Data 723[nm],0.001005910570
Spectral Data 724[nm],0.000943977037
Spectral Data 725[nm],0.000905273948
Spectral Data 726[nm],0.000888274692
Spectral Data 727[nm],0.000889719289
Spectral Data 728[nm],0.000904473360
Spectral Data 729[nm],0.000927308982
Spectral Data 730[nm],0.000953129027
Spectral Data 731[nm],0.000979582081
Spectral Data 732[nm],0.001006922452
Spectral Data 733[nm],0.001035507303
Spectral Data 734[nm],0.001065651188
Spectral Data 735[nm],0.001096901949
Spectral Data 736[nm],0.001128170057
Spectral Data 737[nm],0.001158348401
Spectral Data 738[nm],0.001186456298
Spectral Data 739[nm],0.001213238225
Spectral Data 740[nm],0.001240736921
Spectral Data 741[nm],0.001271030167
Spectral Data 742[nm],0.001305786194
Spectral Data 743[nm],0.001341796946
Spectral Data 744[nm],0.001372650964
Spectral Data 745[nm],0.001391881262
Spectral Data 746[nm],0.001393651823
Spectral Data 747[nm],0.001378420042
Spectral Data 748[nm],0.001350256847
Spectral Data 749[nm],0.001313276356
Spectral Data 750[nm],0.001271326444
Spectral Data 751[nm],0.001226014923
Spectral Data 752[nm],0.001177827013
Spectral Data 753[nm],0.001127240132
Spectral Data 754[nm],0.001075172564
Spectral Data 755[nm],0.001025956240
Spectral Data 756[nm],0.000985373510
Spectral Data 757[nm],0.000959205965
Spectral Data 758[nm],0.000950762187
Spectral Data 759[nm],0.000948310713
Spectral Data 760[nm],0.000934174634
Spectral Data 761[nm],0.000890651660
Spectral Data 762[nm],0.000806450611
Spectral Data 763[nm],0.000704960432
Spectral Data 764[nm],0.000621239422
Spectral Data 765[nm],0.000590354728
Spectral Data 766[nm],0.000640351092
Spectral Data 767[nm],0.000766632380
Spectral Data 768[nm],0.000955125899
Spectral Data 769[nm],0.001191757852
Spectral Data 770[nm],0.001455311431
Spectral Data 771[nm],0.001695996383
Spectral Data 772[nm],0.001856879331
Spectral Data 773[nm],0.001881019212
Spectral Data 774[nm],0.001737847575
Spectral Data 775[nm],0.001488654641
Spectral Data 776[nm],0.001214204123
Spectral Data 777[nm],0.000995251350
Spectral Data 778[nm],0.000889803923
Spectral Data 779[nm],0.000886071648
Spectral Data 780[nm],0.000959023833
