Date Saved,6/15/2018 10:24:31 AM
Spectral Data 419[nm],0.001158116385
Spectral Data 420[nm],0.001983106835
Spectral Data 421[nm],0.002967213746
Spectral Data 422[nm],0.004137820564
Spectral Data 423[nm],0.005521889310
Spectral Data 424[nm],0.007127677556
Spectral Data 425[nm],0.008940272965
Spectral Data 426[nm],0.010943508707
Spectral Data 427[nm],0.013122534379
Spectral Data 428[nm],0.015492636710
Spectral Data 429[nm],0.018095428124
Spectral Data 430[nm],0.020973162726
Spectral Data 431[nm],0.024169130251
Spectral Data 432[nm],0.027738524601
Spectral Data 433[nm],0.031744156033
Spectral Data 434[nm],0.036248959601
Spectral Data 435[nm],0.041314374655
Spectral Data 436[nm],0.047024667263
Spectral Data 437[nm],0.053469985723
Spectral Data 438[nm],0.060739569366
Spectral Data 439[nm],0.068912662566
Spectral Data 440[nm],0.078034341335
Spectral Data 441[nm],0.088133245707
Spectral Data 442[nm],0.099237591028
Spectral Data 443[nm],0.111340716481
Spectral Data 444[nm],0.124273911119
Spectral Data 445[nm],0.137821406126
Spectral Data 446[nm],0.151767447591
Spectral Data 447[nm],0.165896520019
Spectral Data 448[nm],0.179994180799
Spectral Data 449[nm],0.193846166134
Spectral Data 450[nm],0.207238256931
Spectral Data 451[nm],0.219897553325
Spectral Data 452[nm],0.231371879578
Spectral Data 453[nm],0.241174831986
Spectral Data 454[nm],0.248821035028
Spectral Data 455[nm],0.253984391689
Spectral Data 456[nm],0.256727248430
Spectral Data 457[nm],0.257175266743
Spectral Data 458[nm],0.255454003811
Spectral Data 459[nm],0.251729011536
Spectral Data 460[nm],0.246254101396
Spectral Data 461[nm],0.239292502403
Spectral Data 462[nm],0.231107860804
Spectral Data 463[nm],0.221993640065
Spectral Data 464[nm],0.212295353413
Spectral Data 465[nm],0.202363669872
Spectral Data 466[nm],0.192546412349
Spectral Data 467[nm],0.183048486710
Spectral Data 468[nm],0.173868432641
Spectral Data 469[nm],0.164988681674
Spectral Data 470[nm],0.156392186880
Spectral Data 471[nm],0.148078516126
Spectral Data 472[nm],0.140067189932
Spectral Data 473[nm],0.132378935814
Spectral Data 474[nm],0.125035181642
Spectral Data 475[nm],0.118075273931
Spectral Data 476[nm],0.111556299031
Spectral Data 477[nm],0.105536140501
Spectral Data 478[nm],0.100069925189
Spectral Data 479[nm],0.095166072249
Spectral Data 480[nm],0.090794108808
Spectral Data 481[nm],0.086922384799
Spectral Data 482[nm],0.083521515131
Spectral Data 483[nm],0.080591395497
Spectral Data 484[nm],0.078152164817
Spectral Data 485[nm],0.076224379241
Spectral Data 486[nm],0.074821345508
Spectral Data 487[nm],0.073886156082
Spectral Data 488[nm],0.073321357369
Spectral Data 489[nm],0.073028966784
Spectral Data 490[nm],0.072916708887
Spectral Data 491[nm],0.072938188910
Spectral Data 492[nm],0.073069453239
Spectral Data 493[nm],0.073286719620
Spectral Data 494[nm],0.073571622372
Spectral Data 495[nm],0.073941037059
Spectral Data 496[nm],0.074425935745
Spectral Data 497[nm],0.075057342649
Spectral Data 498[nm],0.075859703124
Spectral Data 499[nm],0.076822996140
Spectral Data 500[nm],0.077925927937
Spectral Data 501[nm],0.079147219658
Spectral Data 502[nm],0.080465435982
Spectral Data 503[nm],0.081858597696
Spectral Data 504[nm],0.083304554224
Spectral Data 505[nm],0.084781177342
Spectral Data 506[nm],0.086265563965
Spectral Data 507[nm],0.087732203305
Spectral Data 508[nm],0.089155018330
Spectral Data 509[nm],0.090507946908
Spectral Data 510[nm],0.091773085296
Spectral Data 511[nm],0.092955484986
Spectral Data 512[nm],0.094064161181
Spectral Data 513[nm],0.095108114183
Spectral Data 514[nm],0.096094958484
Spectral Data 515[nm],0.097029052675
Spectral Data 516[nm],0.097914315760
Spectral Data 517[nm],0.098754599690
Spectral Data 518[nm],0.099547639489
Spectral Data 519[nm],0.100279599428
Spectral Data 520[nm],0.100935354829
Spectral Data 521[nm],0.101500064135
Spectral Data 522[nm],0.101977936924
Spectral Data 523[nm],0.102403014898
Spectral Data 524[nm],0.102811872959
Spectral Data 525[nm],0.103240750730
Spectral Data 526[nm],0.103710271418
Spectral Data 527[nm],0.104220204055
Spectral Data 528[nm],0.104768924415
Spectral Data 529[nm],0.105353772640
Spectral Data 530[nm],0.105943590403
Spectral Data 531[nm],0.106475561857
Spectral Data 532[nm],0.106885232031
Spectral Data 533[nm],0.107110396028
Spectral Data 534[nm],0.107133910060
Spectral Data 535[nm],0.106980331242
Spectral Data 536[nm],0.106675766408
Spectral Data 537[nm],0.106246538460
Spectral Data 538[nm],0.105722114444
Spectral Data 539[nm],0.105134375393
Spectral Data 540[nm],0.104515254498
Spectral Data 541[nm],0.103897601366
Spectral Data 542[nm],0.103324711323
Spectral Data 543[nm],0.102846533060
Spectral Data 544[nm],0.102513141930
Spectral Data 545[nm],0.102367490530
Spectral Data 546[nm],0.102386638522
Spectral Data 547[nm],0.102512955666
Spectral Data 548[nm],0.102688580751
Spectral Data 549[nm],0.102860070765
Spectral Data 550[nm],0.103012278676
Spectral Data 551[nm],0.103149816394
Spectral Data 552[nm],0.103277459741
Spectral Data 553[nm],0.103399343789
Spectral Data 554[nm],0.103513166308
Spectral Data 555[nm],0.103612810373
Spectral Data 556[nm],0.103692114353
Spectral Data 557[nm],0.103746041656
Spectral Data 558[nm],0.103784129024
Spectral Data 559[nm],0.103825405240
Spectral Data 560[nm],0.103889033198
Spectral Data 561[nm],0.103992886841
Spectral Data 562[nm],0.104136504233
Spectral Data 563[nm],0.104305654764
Spectral Data 564[nm],0.104485757649
Spectral Data 565[nm],0.104662194848
Spectral Data 566[nm],0.104819461703
Spectral Data 567[nm],0.104941353202
Spectral Data 568[nm],0.105011612177
Spectral Data 569[nm],0.105015449226
Spectral Data 570[nm],0.104969047010
Spectral Data 571[nm],0.104917228222
Spectral Data 572[nm],0.104905806482
Spectral Data 573[nm],0.104979462922
Spectral Data 574[nm],0.105153836310
Spectral Data 575[nm],0.105413913727
Spectral Data 576[nm],0.105743251741
Spectral Data 577[nm],0.106125265360
Spectral Data 578[nm],0.106538206339
Spectral Data 579[nm],0.106954284012
Spectral Data 580[nm],0.107345387340
Spectral Data 581[nm],0.107683837414
Spectral Data 582[nm],0.107958197594
Spectral Data 583[nm],0.108178168535
Spectral Data 584[nm],0.108354851604
Spectral Data 585[nm],0.108499430120
Spectral Data 586[nm],0.108626157045
Spectral Data 587[nm],0.108753874898
Spectral Data 588[nm],0.108901791275
Spectral Data 589[nm],0.109088912606
Spectral Data 590[nm],0.109316430986
Spectral Data 591[nm],0.109555184841
Spectral Data 592[nm],0.109773159027
Spectral Data 593[nm],0.109938457608
Spectral Data 594[nm],0.110028944910
Spectral Data 595[nm],0.110041774809
Spectral Data 596[nm],0.109976500273
Spectral Data 597[nm],0.109832711518
Spectral Data 598[nm],0.109618559480
Spectral Data 599[nm],0.109362713993
Spectral Data 600[nm],0.109096989036
Spectral Data 601[nm],0.108853198588
Spectral Data 602[nm],0.108651466668
Spectral Data 603[nm],0.108477987349
Spectral Data 604[nm],0.108312934637
Spectral Data 605[nm],0.108136467636
Spectral Data 606[nm],0.107928656042
Spectral Data 607[nm],0.107670046389
Spectral Data 608[nm],0.107341051102
Spectral Data 609[nm],0.106922082603
Spectral Data 610[nm],0.106401145458
Spectral Data 611[nm],0.105798475444
Spectral Data 612[nm],0.105142883956
Spectral Data 613[nm],0.104463160038
Spectral Data 614[nm],0.103783003986
Spectral Data 615[nm],0.103099785745
Spectral Data 616[nm],0.102402180433
Spectral Data 617[nm],0.101678863168
Spectral Data 618[nm],0.100920408964
Spectral Data 619[nm],0.100129231811
Spectral Data 620[nm],0.099312394857
Spectral Data 621[nm],0.098476991057
Spectral Data 622[nm],0.097628168762
Spectral Data 623[nm],0.096756957471
Spectral Data 624[nm],0.095847569406
Spectral Data 625[nm],0.094884134829
Spectral Data 626[nm],0.093853428960
Spectral Data 627[nm],0.092768155038
Spectral Data 628[nm],0.091655455530
Spectral Data 629[nm],0.090542607009
Spectral Data 630[nm],0.089454010129
Spectral Data 631[nm],0.088382221758
Spectral Data 632[nm],0.087298087776
Spectral Data 633[nm],0.086171880364
Spectral Data 634[nm],0.084976442158
Spectral Data 635[nm],0.083716712892
Spectral Data 636[nm],0.082421928644
Spectral Data 637[nm],0.081122100353
Spectral Data 638[nm],0.079845435917
Spectral Data 639[nm],0.078598015010
Spectral Data 640[nm],0.077371008694
Spectral Data 641[nm],0.076155282557
Spectral Data 642[nm],0.074941679835
Spectral Data 643[nm],0.073720827699
Spectral Data 644[nm],0.072483189404
Spectral Data 645[nm],0.071219228208
Spectral Data 646[nm],0.069921791553
Spectral Data 647[nm],0.068604364991
Spectral Data 648[nm],0.067291043699
Spectral Data 649[nm],0.066006034613
Spectral Data 650[nm],0.064769290388
Spectral Data 651[nm],0.063568778336
Spectral Data 652[nm],0.062378238887
Spectral Data 653[nm],0.061171356589
Spectral Data 654[nm],0.059926878661
Spectral Data 655[nm],0.058656021953
Spectral Data 656[nm],0.057383067906
Spectral Data 657[nm],0.056132361293
Spectral Data 658[nm],0.054922044277
Spectral Data 659[nm],0.053735729307
Spectral Data 660[nm],0.052545066923
Spectral Data 661[nm],0.051321685314
Spectral Data 662[nm],0.050046727061
Spectral Data 663[nm],0.048746831715
Spectral Data 664[nm],0.047462251037
Spectral Data 665[nm],0.046233244240
Spectral Data 666[nm],0.045089129359
Spectral Data 667[nm],0.044013511389
Spectral Data 668[nm],0.042978368700
Spectral Data 669[nm],0.041955687106
Spectral Data 670[nm],0.040925133973
Spectral Data 671[nm],0.039907034487
Spectral Data 672[nm],0.038929399103
Spectral Data 673[nm],0.038020245731
Spectral Data 674[nm],0.037200167775
Spectral Data 675[nm],0.036451149732
Spectral Data 676[nm],0.035742498934
Spectral Data 677[nm],0.035043504089
Spectral Data 678[nm],0.034327749163
Spectral Data 679[nm],0.033597636968
Spectral Data 680[nm],0.032867427915
Spectral Data 681[nm],0.032151427120
Spectral Data 682[nm],0.031461942941
Spectral Data 683[nm],0.030793964863
Spectral Data 684[nm],0.030133554712
Spectral Data 685[nm],0.029466707259
Spectral Data 686[nm],0.028780991212
Spectral Data 687[nm],0.028082828969
Spectral Data 688[nm],0.027390634641
Spectral Data 689[nm],0.026722993702
Spectral Data 690[nm],0.026097225025
Spectral Data 691[nm],0.025510564446
Spectral Data 692[nm],0.024943934754
Spectral Data 693[nm],0.024377770722
Spectral Data 694[nm],0.023793300614
Spectral Data 695[nm],0.023189919069
Spectral Data 696[nm],0.022585190833
Spectral Data 697[nm],0.021997474134
Spectral Data 698[nm],0.021444739774
Spectral Data 699[nm],0.020931668580
Spectral Data 700[nm],0.020446553826
Spectral Data 701[nm],0.019976677373
Spectral Data 702[nm],0.019509436563
Spectral Data 703[nm],0.019038677216
Spectral Data 704[nm],0.018568070605
Spectral Data 705[nm],0.018102111295
Spectral Data 706[nm],0.017645342276
Spectral Data 707[nm],0.017201051116
Spectral Data 708[nm],0.016769755632
Spectral Data 709[nm],0.016351876780
Spectral Data 710[nm],0.015947842970
Spectral Data 711[nm],0.015557582490
Spectral Data 712[nm],0.015180064365
Spectral Data 713[nm],0.014814195223
Spectral Data 714[nm],0.014458891936
Spectral Data 715[nm],0.014114279300
Spectral Data 716[nm],0.013782396913
Spectral Data 717[nm],0.013465429656
Spectral Data 718[nm],0.013165467419
Spectral Data 719[nm],0.012880511582
Spectral Data 720[nm],0.012602837756
Spectral Data 721[nm],0.012324277312
Spectral Data 722[nm],0.012036843225
Spectral Data 723[nm],0.011738929898
Spectral Data 724[nm],0.011436800472
Spectral Data 725[nm],0.011137200519
Spectral Data 726[nm],0.010846531950
Spectral Data 727[nm],0.010562023148
Spectral Data 728[nm],0.010270982049
Spectral Data 729[nm],0.009960220195
Spectral Data 730[nm],0.009617445990
Spectral Data 731[nm],0.009249146096
Spectral Data 732[nm],0.008879631758
Spectral Data 733[nm],0.008533915505
Spectral Data 734[nm],0.008236247115
Spectral Data 735[nm],0.007999103516
Spectral Data 736[nm],0.007825130597
Spectral Data 737[nm],0.007716618944
Spectral Data 738[nm],0.007675120141
Spectral Data 739[nm],0.007691486273
Spectral Data 740[nm],0.007748550735
Spectral Data 741[nm],0.007828951813
Spectral Data 742[nm],0.007915269583
Spectral Data 743[nm],0.007989380509
Spectral Data 744[nm],0.008032700047
Spectral Data 745[nm],0.008026635274
Spectral Data 746[nm],0.007953655906
Spectral Data 747[nm],0.007806804962
Spectral Data 748[nm],0.007585201412
Spectral Data 749[nm],0.007288034074
Spectral Data 750[nm],0.006917316932
Spectral Data 751[nm],0.006498837844
Spectral Data 752[nm],0.006070293486
Spectral Data 753[nm],0.005669469945
Spectral Data 754[nm],0.005326183513
Spectral Data 755[nm],0.005011492409
Spectral Data 756[nm],0.004671099130
Spectral Data 757[nm],0.004250645638
Spectral Data 758[nm],0.003714955179
Spectral Data 759[nm],0.003145687748
Spectral Data 760[nm],0.002670655726
Spectral Data 761[nm],0.002417864744
Spectral Data 762[nm],0.002483520890
Spectral Data 763[nm],0.002791831037
Spectral Data 764[nm],0.003209122224
Spectral Data 765[nm],0.003601678647
Spectral Data 766[nm],0.003860080615
Spectral Data 767[nm],0.003987845033
Spectral Data 768[nm],0.004021276254
Spectral Data 769[nm],0.003996683285
Spectral Data 770[nm],0.003943897784
Spectral Data 771[nm],0.003866843414
Spectral Data 772[nm],0.003762966488
Spectral Data 773[nm],0.003629708430
Spectral Data 774[nm],0.003469702322
Spectral Data 775[nm],0.003303988604
Spectral Data 776[nm],0.003157419618
Spectral Data 777[nm],0.003054831643
Spectral Data 778[nm],0.003008804983
Spectral Data 779[nm],0.002994808136
Spectral Data 780[nm],0.002981115365
