Date Saved,6/15/2018 10:53:43 AM
Spectral Data 665[nm],0.033541757613
Spectral Data 670[nm],0.029476435855
Spectral Data 675[nm],0.026187472045
Spectral Data 680[nm],0.023641135544
Spectral Data 685[nm],0.021621229127
Spectral Data 690[nm],0.019987579435
Spectral Data 695[nm],0.017906274647
Spectral Data 700[nm],0.015255661681
Spectral Data 705[nm],0.013107016683
Spectral Data 710[nm],0.011589823291
Spectral Data 715[nm],0.010325940326
Spectral Data 720[nm],0.009266359732
Spectral Data 725[nm],0.008305755444
Spectral Data 730[nm],0.007193963509
Spectral Data 735[nm],0.006184473168
Spectral Data 740[nm],0.006146599073
Spectral Data 745[nm],0.006423724815
Spectral Data 750[nm],0.005740612745
Spectral Data 755[nm],0.004246668890
Spectral Data 760[nm],0.002633987227
Spectral Data 765[nm],0.003050167346
Spectral Data 770[nm],0.003568276297
Spectral Data 775[nm],0.003292289795
Spectral Data 780[nm],0.003148442367

Spectral Data 380[nm],0.000000000000
Spectral Data 381[nm],0.000000000000
Spectral Data 382[nm],0.000000000000
Spectral Data 383[nm],0.000000000000
Spectral Data 384[nm],0.000000000000
Spectral Data 385[nm],0.000000000000
Spectral Data 386[nm],0.000000000000
Spectral Data 387[nm],0.000000000000
Spectral Data 388[nm],0.000000000000
Spectral Data 389[nm],0.000000000000
Spectral Data 390[nm],0.000000000000
Spectral Data 391[nm],0.000000000000
Spectral Data 392[nm],0.000000000000
Spectral Data 393[nm],0.000000000000
Spectral Data 394[nm],0.000000000000
Spectral Data 395[nm],0.000000000000
Spectral Data 396[nm],0.000000000000
Spectral Data 397[nm],0.000000000000
Spectral Data 398[nm],0.000000000000
Spectral Data 399[nm],0.000000000000
Spectral Data 400[nm],0.000000000000
Spectral Data 401[nm],0.000000000000
Spectral Data 402[nm],0.000000000000
Spectral Data 403[nm],0.000000000000
Spectral Data 404[nm],0.000000000000
Spectral Data 405[nm],0.000000000000
Spectral Data 406[nm],0.000000000000
Spectral Data 407[nm],0.000000000000
Spectral Data 408[nm],0.000000000000
Spectral Data 409[nm],0.000000000000
Spectral Data 410[nm],0.000000000000
Spectral Data 411[nm],0.000000000000
Spectral Data 412[nm],0.000000000000
Spectral Data 413[nm],0.000000000000
Spectral Data 414[nm],0.000072748517
Spectral Data 415[nm],0.000506297976
Spectral Data 416[nm],0.001007989864
Spectral Data 417[nm],0.001597296447
Spectral Data 418[nm],0.002294066362
Spectral Data 419[nm],0.003118128981
Spectral Data 420[nm],0.004087779671
Spectral Data 421[nm],0.005218712147
Spectral Data 422[nm],0.006526370533
Spectral Data 423[nm],0.008026393130
Spectral Data 424[nm],0.009734725580
Spectral Data 425[nm],0.011667501181
Spectral Data 426[nm],0.013841142878
Spectral Data 427[nm],0.016272125766
Spectral Data 428[nm],0.018984772265
Spectral Data 429[nm],0.022010155022
Spectral Data 430[nm],0.025379277766
Spectral Data 431[nm],0.029126640409
Spectral Data 432[nm],0.033326901495
Spectral Data 433[nm],0.038080405444
Spectral Data 434[nm],0.043487899005
Spectral Data 435[nm],0.049634411931
Spectral Data 436[nm],0.056504160166
Spectral Data 437[nm],0.064032278955
Spectral Data 438[nm],0.072153121233
Spectral Data 439[nm],0.080785997212
Spectral Data 440[nm],0.089757472277
Spectral Data 441[nm],0.098862171173
Spectral Data 442[nm],0.107894800603
Spectral Data 443[nm],0.116641581059
Spectral Data 444[nm],0.124849259853
Spectral Data 445[nm],0.132253155112
Spectral Data 446[nm],0.138588547707
Spectral Data 447[nm],0.143601804972
Spectral Data 448[nm],0.147080913186
Spectral Data 449[nm],0.148823678494
Spectral Data 450[nm],0.148627966642
Spectral Data 451[nm],0.146438911557
Spectral Data 452[nm],0.142652094364
Spectral Data 453[nm],0.137748971581
Spectral Data 454[nm],0.132210776210
Spectral Data 455[nm],0.126383244991
Spectral Data 456[nm],0.120271667838
Spectral Data 457[nm],0.113829858601
Spectral Data 458[nm],0.107012704015
Spectral Data 459[nm],0.099898785353
Spectral Data 460[nm],0.092824108899
Spectral Data 461[nm],0.086158961058
Spectral Data 462[nm],0.080271013081
Spectral Data 463[nm],0.075306795537
Spectral Data 464[nm],0.071027763188
Spectral Data 465[nm],0.067156761885
Spectral Data 466[nm],0.063419580460
Spectral Data 467[nm],0.059689790010
Spectral Data 468[nm],0.056054301560
Spectral Data 469[nm],0.052616670728
Spectral Data 470[nm],0.049478758126
Spectral Data 471[nm],0.046687096357
Spectral Data 472[nm],0.044221773744
Spectral Data 473[nm],0.042058952153
Spectral Data 474[nm],0.040175627917
Spectral Data 475[nm],0.038568049669
Spectral Data 476[nm],0.037251725793
Spectral Data 477[nm],0.036242999136
Spectral Data 478[nm],0.035556852818
Spectral Data 479[nm],0.035185351968
Spectral Data 480[nm],0.035101454705
Spectral Data 481[nm],0.035277538002
Spectral Data 482[nm],0.035686742514
Spectral Data 483[nm],0.036311943084
Spectral Data 484[nm],0.037142779678
Spectral Data 485[nm],0.038169015199
Spectral Data 486[nm],0.039379317313
Spectral Data 487[nm],0.040752459317
Spectral Data 488[nm],0.042261432856
Spectral Data 489[nm],0.043879128993
Spectral Data 490[nm],0.045578449965
Spectral Data 491[nm],0.047332841903
Spectral Data 492[nm],0.049115959555
Spectral Data 493[nm],0.050901450217
Spectral Data 494[nm],0.052666883916
Spectral Data 495[nm],0.054415382445
Spectral Data 496[nm],0.056160297245
Spectral Data 497[nm],0.057915005833
Spectral Data 498[nm],0.059689745307
Spectral Data 499[nm],0.061478290707
Spectral Data 500[nm],0.063269026577
Spectral Data 501[nm],0.065050356090
Spectral Data 502[nm],0.066810689867
Spectral Data 503[nm],0.068538628519
Spectral Data 504[nm],0.070222802460
Spectral Data 505[nm],0.071851849556
Spectral Data 506[nm],0.073413886130
Spectral Data 507[nm],0.074895173311
Spectral Data 508[nm],0.076281607151
Spectral Data 509[nm],0.077559091151
Spectral Data 510[nm],0.078720547259
Spectral Data 511[nm],0.079778663814
Spectral Data 512[nm],0.080749571323
Spectral Data 513[nm],0.081649363041
Spectral Data 514[nm],0.082492008805
Spectral Data 515[nm],0.083286516368
Spectral Data 516[nm],0.084041208029
Spectral Data 517[nm],0.084764346480
Spectral Data 518[nm],0.085457690060
Spectral Data 519[nm],0.086110696197
Spectral Data 520[nm],0.086711451411
Spectral Data 521[nm],0.087248265743
Spectral Data 522[nm],0.087725497782
Spectral Data 523[nm],0.088172666728
Spectral Data 524[nm],0.088621415198
Spectral Data 525[nm],0.089103102684
Spectral Data 526[nm],0.089636407793
Spectral Data 527[nm],0.090222977102
Spectral Data 528[nm],0.090863354504
Spectral Data 529[nm],0.091557100415
Spectral Data 530[nm],0.092276468873
Spectral Data 531[nm],0.092963397503
Spectral Data 532[nm],0.093558229506
Spectral Data 533[nm],0.094003356993
Spectral Data 534[nm],0.094281814992
Spectral Data 535[nm],0.094414278865
Spectral Data 536[nm],0.094422794878
Spectral Data 537[nm],0.094329506159
Spectral Data 538[nm],0.094157442451
Spectral Data 539[nm],0.093930318952
Spectral Data 540[nm],0.093671903014
Spectral Data 541[nm],0.093406915665
Spectral Data 542[nm],0.093171633780
Spectral Data 543[nm],0.093009680510
Spectral Data 544[nm],0.092964783311
Spectral Data 545[nm],0.093074359000
Spectral Data 546[nm],0.093315005302
Spectral Data 547[nm],0.093631550670
Spectral Data 548[nm],0.093968681991
Spectral Data 549[nm],0.094275608659
Spectral Data 550[nm],0.094539493322
Spectral Data 551[nm],0.094767265022
Spectral Data 552[nm],0.094966024160
Spectral Data 553[nm],0.095142029226
Spectral Data 554[nm],0.095293186605
Spectral Data 555[nm],0.095412418246
Spectral Data 556[nm],0.095492571592
Spectral Data 557[nm],0.095527626574
Spectral Data 558[nm],0.095525279641
Spectral Data 559[nm],0.095502264798
Spectral Data 560[nm],0.095475427806
Spectral Data 561[nm],0.095460474491
Spectral Data 562[nm],0.095456823707
Spectral Data 563[nm],0.095451682806
Spectral Data 564[nm],0.095431938767
Spectral Data 565[nm],0.095384486020
Spectral Data 566[nm],0.095296338201
Spectral Data 567[nm],0.095154620707
Spectral Data 568[nm],0.094946466386
Spectral Data 569[nm],0.094660229981
Spectral Data 570[nm],0.094310350716
Spectral Data 571[nm],0.093935370445
Spectral Data 572[nm],0.093574680388
Spectral Data 573[nm],0.093266844749
Spectral Data 574[nm],0.093028821051
Spectral Data 575[nm],0.092854797840
Spectral Data 576[nm],0.092737905681
Spectral Data 577[nm],0.092671021819
Spectral Data 578[nm],0.092639014125
Spectral Data 579[nm],0.092617392540
Spectral Data 580[nm],0.092581115663
Spectral Data 581[nm],0.092505514622
Spectral Data 582[nm],0.092378996313
Spectral Data 583[nm],0.092206910253
Spectral Data 584[nm],0.091995798051
Spectral Data 585[nm],0.091752275825
Spectral Data 586[nm],0.091487303376
Spectral Data 587[nm],0.091218352318
Spectral Data 588[nm],0.090963400900
Spectral Data 589[nm],0.090740278363
Spectral Data 590[nm],0.090553186834
Spectral Data 591[nm],0.090383186936
Spectral Data 592[nm],0.090209126472
Spectral Data 593[nm],0.090009927750
Spectral Data 594[nm],0.089770577848
Spectral Data 595[nm],0.089488014579
Spectral Data 596[nm],0.089160658419
Spectral Data 597[nm],0.088786959648
Spectral Data 598[nm],0.088370747864
Spectral Data 599[nm],0.087928801775
Spectral Data 600[nm],0.087479867041
Spectral Data 601[nm],0.087042689323
Spectral Data 602[nm],0.086629688740
Spectral Data 603[nm],0.086235009134
Spectral Data 604[nm],0.085849501193
Spectral Data 605[nm],0.085464037955
Spectral Data 606[nm],0.085067935288
Spectral Data 607[nm],0.084645688534
Spectral Data 608[nm],0.084180556238
Spectral Data 609[nm],0.083655782044
Spectral Data 610[nm],0.083060540259
Spectral Data 611[nm],0.082409210503
Spectral Data 612[nm],0.081722870469
Spectral Data 613[nm],0.081022575498
Spectral Data 614[nm],0.080325774848
Spectral Data 615[nm],0.079631112516
Spectral Data 616[nm],0.078931048512
Spectral Data 617[nm],0.078218042850
Spectral Data 618[nm],0.077485769987
Spectral Data 619[nm],0.076735511422
Spectral Data 620[nm],0.075971521437
Spectral Data 621[nm],0.075198069215
Spectral Data 622[nm],0.074418283999
Spectral Data 623[nm],0.073626905680
Spectral Data 624[nm],0.072814598680
Spectral Data 625[nm],0.071972019970
Spectral Data 626[nm],0.071091346443
Spectral Data 627[nm],0.070180006325
Spectral Data 628[nm],0.069253899157
Spectral Data 629[nm],0.068329021335
Spectral Data 630[nm],0.067419521511
Spectral Data 631[nm],0.066519483924
Spectral Data 632[nm],0.065609283745
Spectral Data 633[nm],0.064668931067
Spectral Data 634[nm],0.063680224121
Spectral Data 635[nm],0.062647029757
Spectral Data 636[nm],0.061589971185
Spectral Data 637[nm],0.060530196875
Spectral Data 638[nm],0.059487737715
Spectral Data 639[nm],0.058468557894
Spectral Data 640[nm],0.057469163090
Spectral Data 641[nm],0.056485876441
Spectral Data 642[nm],0.055514659733
Spectral Data 643[nm],0.054547719657
Spectral Data 644[nm],0.053575042635
Spectral Data 645[nm],0.052586585283
Spectral Data 646[nm],0.051574323326
Spectral Data 647[nm],0.050547778606
Spectral Data 648[nm],0.049525503069
Spectral Data 649[nm],0.048526130617
Spectral Data 650[nm],0.047565076500
Spectral Data 651[nm],0.046633638442
Spectral Data 652[nm],0.045712355524
Spectral Data 653[nm],0.044781718403
Spectral Data 654[nm],0.043825998902
Spectral Data 655[nm],0.042853593826
Spectral Data 656[nm],0.041882626712
Spectral Data 657[nm],0.040931250900
Spectral Data 658[nm],0.040012922138
Spectral Data 659[nm],0.039114862680
Spectral Data 660[nm],0.038215197623
Spectral Data 661[nm],0.037292040884
Spectral Data 662[nm],0.036330617964
Spectral Data 663[nm],0.035350136459
Spectral Data 664[nm],0.034379970282
Spectral Data 665[nm],0.033449508250
Spectral Data 666[nm],0.032580435276
Spectral Data 667[nm],0.031762618572
Spectral Data 668[nm],0.030977763236
Spectral Data 669[nm],0.030207563192
Spectral Data 670[nm],0.029438601807
Spectral Data 671[nm],0.028683973476
Spectral Data 672[nm],0.027961652726
Spectral Data 673[nm],0.027289610356
Spectral Data 674[nm],0.026681194082
Spectral Data 675[nm],0.026125531644
Spectral Data 676[nm],0.025603823364
Spectral Data 677[nm],0.025097262114
Spectral Data 678[nm],0.024589912966
Spectral Data 679[nm],0.024085149169
Spectral Data 680[nm],0.023594284430
Spectral Data 681[nm],0.023128662258
Spectral Data 682[nm],0.022698353976
Spectral Data 683[nm],0.022302340716
Spectral Data 684[nm],0.021933896467
Spectral Data 685[nm],0.021586252376
Spectral Data 686[nm],0.021252868697
Spectral Data 687[nm],0.020929973572
Spectral Data 688[nm],0.020615553483
Spectral Data 689[nm],0.020307624713
Spectral Data 690[nm],0.020003540441
Spectral Data 691[nm],0.019691266119
Spectral Data 692[nm],0.019351106137
Spectral Data 693[nm],0.018963087350
Spectral Data 694[nm],0.018508153036
Spectral Data 695[nm],0.017988391221
Spectral Data 696[nm],0.017427016050
Spectral Data 697[nm],0.016848167405
Spectral Data 698[nm],0.016275726259
Spectral Data 699[nm],0.015724690631
Spectral Data 700[nm],0.015199102461
Spectral Data 701[nm],0.014702331275
Spectral Data 702[nm],0.014237721451
Spectral Data 703[nm],0.013807100244
Spectral Data 704[nm],0.013409995474
Spectral Data 705[nm],0.013045738451
Spectral Data 706[nm],0.012713640928
Spectral Data 707[nm],0.012410691008
Spectral Data 708[nm],0.012129477225
Spectral Data 709[nm],0.011862099171
Spectral Data 710[nm],0.011600701138
Spectral Data 711[nm],0.011340445839
Spectral Data 712[nm],0.011081870645
Spectral Data 713[nm],0.010826090351
Spectral Data 714[nm],0.010574220680
Spectral Data 715[nm],0.010328169912
Spectral Data 716[nm],0.010091106407
Spectral Data 717[nm],0.009866288863
Spectral Data 718[nm],0.009656892158
Spectral Data 719[nm],0.009462430142
Spectral Data 720[nm],0.009277272969
Spectral Data 721[nm],0.009095399641
Spectral Data 722[nm],0.008910879493
Spectral Data 723[nm],0.008720936254
Spectral Data 724[nm],0.008526685648
Spectral Data 725[nm],0.008329482749
Spectral Data 726[nm],0.008130542003
Spectral Data 727[nm],0.007927356288
Spectral Data 728[nm],0.007713396102
Spectral Data 729[nm],0.007481929380
Spectral Data 730[nm],0.007226856891
Spectral Data 731[nm],0.006955325138
Spectral Data 732[nm],0.006687054876
Spectral Data 733[nm],0.006442263257
Spectral Data 734[nm],0.006240520626
Spectral Data 735[nm],0.006091449410
Spectral Data 736[nm],0.005996357184
Spectral Data 737[nm],0.005956258159
Spectral Data 738[nm],0.005971531384
Spectral Data 739[nm],0.006033514161
Spectral Data 740[nm],0.006126761436
Spectral Data 741[nm],0.006235659122
Spectral Data 742[nm],0.006344704889
Spectral Data 743[nm],0.006439719349
Spectral Data 744[nm],0.006507392973
Spectral Data 745[nm],0.006534429733
Spectral Data 746[nm],0.006508300081
Spectral Data 747[nm],0.006424091756
Spectral Data 748[nm],0.006281269714
Spectral Data 749[nm],0.006079349201
Spectral Data 750[nm],0.005819571204
Spectral Data 751[nm],0.005517697427
Spectral Data 752[nm],0.005196761806
Spectral Data 753[nm],0.004879853688
Spectral Data 754[nm],0.004585282411
Spectral Data 755[nm],0.004295988940
Spectral Data 756[nm],0.003979667090
Spectral Data 757[nm],0.003603980411
Spectral Data 758[nm],0.003150515957
Spectral Data 759[nm],0.002685294021
Spectral Data 760[nm],0.002307754010
Spectral Data 761[nm],0.002117484575
Spectral Data 762[nm],0.002189004095
Spectral Data 763[nm],0.002461232711
Spectral Data 764[nm],0.002827461576
Spectral Data 765[nm],0.003180947155
Spectral Data 766[nm],0.003433386795
Spectral Data 767[nm],0.003582199570
Spectral Data 768[nm],0.003649691120
Spectral Data 769[nm],0.003658170346
Spectral Data 770[nm],0.003627817379
Spectral Data 771[nm],0.003570304252
Spectral Data 772[nm],0.003495175159
Spectral Data 773[nm],0.003411971265
Spectral Data 774[nm],0.003329740837
Spectral Data 775[nm],0.003256067168
Spectral Data 776[nm],0.003198152175
Spectral Data 777[nm],0.003163186833
Spectral Data 778[nm],0.003152280115
Spectral Data 779[nm],0.003148276359
Spectral Data 780[nm],0.003130432684
